ExtractSuperClass(org.getopt.luke.LukePlugin;Class_1;[app|ir];[getDirectory];[])
IncreaseFieldSecurity(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return;;[tname];[];[])
MoveField(org.getopt.luke.Luke;java.text.SimpleDateFormat;[tiiDiv];[];[])
ExtractClass(com.facebook.android.DialogError;Class_26;[mFailingUrl];[getFailingUrl1];[])
IncreaseFieldSecurity(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return.table_name_return.DFA15.DFA18.DFA63.DFA66.DFA67;;[FOLLOW_space_update_transport_in_space_property2060];[];[])
PushDownField(java.lang.Throwable;com.facebook.android.DialogError;[cause];[];[])
EncapsulateField(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return.table_name_return.DFA15.DFA18.DFA63;;[DFA66_minS];[];[])
EncapsulateField(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return.table_name_return.DFA15.DFA18;;[DFA63_eotS];[];[])
ExtractClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return.table_name_return.DFA15.DFA18.DFA63;Class_27;[DFA66_eofS];[setDFA66_minS];[])
PullUpField(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return;org.antlr.runtime.ParserRuleReturnScope;[mErrorCode];[];[])
MoveMethod(com.facebook.android.DialogError;com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return;[];[getFailingUrl1];[])
ExtractClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return;Class_28;[];[table_constraint|table_constraint_def];[])
ExtractClass(java.lang.Number;Class_29;[value];[];[])
EncapsulateField(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return.table_name_return.DFA15.DFA18;;[DFA63_min];[];[])
ExtractSubClass(Class_19;Class_30;[];[];[])
PushDownField(org.antlr.runtime.ParserRuleReturnScope;com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return;[chart];[];[])
EncapsulateField(com.tibco.as.sql.InsertStatement;;[m_columnNames];[];[])
PullUpMethod(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return;org.antlr.runtime.ParserRuleReturnScope;[];[space_property];[])
ExtractSubClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return;Class_31;[];[];[])
ExtractSuperClass(com.tibco.as.jdbc.AbstractDatabaseMetaData;Class_32;[];[dataDefinitionCausesTransactionCommit|getDefaultTransactionIsolation|getExtraNameCharacters|getRowIdLifetime|getUserName|othersDeletesAreVisible|othersUpdatesAreVisible|ownDeletesAreVisible|supportsANSI92EntryLevelSQL|supportsAlterTableWithDropColumn|supportsBatchUpdates|supportsConvert|supportsCoreSQLGrammar|supportsCorrelatedSubqueries|supportsDataDefinitionAndDataManipulationTransactions|supportsDataManipulationTransactionsOnly|supportsExpressionsInOrderBy|supportsExtendedSQLGrammar|supportsGroupBy|supportsGroupByBeyondSelect|supportsMultipleOpenResults|supportsMultipleTransactions|supportsOpenCursorsAcrossCommit|supportsOpenStatementsAcrossCommit|supportsOpenStatementsAcrossRollback|supportsOrderByUnrelated|supportsResultSetConcurrency|supportsResultSetHoldability|supportsResultSetType|supportsStatementPooling|supportsStoredProcedures|supportsSubqueriesInComparisons|supportsSubqueriesInExists|supportsSubqueriesInIns|supportsTransactionIsolationLevel|unwrap];[])
MoveField(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return;org.antlr.runtime.Lexer;[zipfanalysisplugin];[];[])
ExtractSuperClass(com.tibco.as.sql.ASSQLTuple;Class_33;[m_tuple];[getByte|getBytes|getLong|getObject|getString|getTime|wasLastValueNull];[])
PullUpMethod(com.tibco.as.sql.grammar.ASSQLParser.alias_return;org.antlr.runtime.ParserRuleReturnScope;[];[alias];[])
PushDownMethod(org.antlr.runtime.ParserRuleReturnScope;com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return;[];[space_property];[])
ExtractClass(gnu.io.Zystem;Class_34;[SILENT_MODE];[filewrite|reportln|startLogger];[])
PullUpMethod(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return;org.antlr.runtime.ParserRuleReturnScope;[];[space_replication_policy];[])
ExtractClass(tests.CallTest.CustomOS;Class_35;[];[write];[])
IncreaseFieldSecurity(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return;;[dfa19];[];[])
IncreaseMethodSecurity(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return;;[];[space_routed];[])
IncreaseFieldSecurity(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return;;[cname];[];[])
PullUpField(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return.table_name_return.DFA15.DFA18.DFA63.DFA66.DFA67;org.antlr.runtime.DFA;[FOLLOW_Identifier_in_rterm_identifier1456];[];[])
MoveField(org.pac4j.core.profile.FormattedDate;default.RJavaClassLoader.UnixFile.UnixJarFile.UnixDirectory.RJavaObjectInputStream;[locale];[];[])
ExtractSuperClass(Class_14;Class_36;[];[];[])
ExtractClass(org.swingeasy.CustomizableOptionPane.CustomizableFileChooserImpl;Class_37;[];[];[])
PullUpMethod(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return;org.antlr.runtime.ParserRuleReturnScope;[];[rterm_identifier];[])
IncreaseFieldSecurity(com.tibco.as.sql.grammar.ASSQLLexer.DFA3;;[DFA19_specialS];[];[])
ExtractSuperClass(Class_33;Class_38;[];[];[])
ExtractClass(com.facebook.android.DialogError;Class_39;[];[getFailingUrl1];[])
MoveMethod(org.openid4java.util.InternetDateFormat;org.soya.antlr.SourceLineReader;[];[getGMT_TIME_ZONE];[])
PullUpMethod(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return.space_persistence_type_return.space_phase_count_return.space_phase_interval_return.space_query_limit_return.space_query_timeout_return.space_read_timeout_return.space_replication_count_return.space_replication_policy_return.space_routed_return.space_ttl_return.space_update_transport_return.space_virtual_node_count_return.space_wait_return.space_write_timeout_return.table_index_name_return;org.antlr.runtime.ParserRuleReturnScope;[];[table_index_name];[])
PushDownMethod(org.antlr.runtime.ParserRuleReturnScope;com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return;[];[table_index_name];[])
PullUpField(default.RJavaClassLoader.UnixFile;java.io.File;[lastModStamp];[];[])
PullUpField(Class_11;dk.statsbiblioteket.util.reader.CharSequenceReader;[cursor];[];[])
PushDownMethod(org.antlr.runtime.ParserRuleReturnScope;com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return;[];[space_replication_policy];[])
ExtractClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return;Class_40;[desiredFile];[];[])
PullUpMethod(com.tibco.as.sql.grammar.ASSQLParser.alias_return;org.antlr.runtime.ParserRuleReturnScope;[];[space_read_timeout];[])
ExtractSubClass(Class_22;Class_41;[];[getDesiredAlreadyExisted];[])
DecreaseFieldSecurity(java.text.SimpleDateFormat;;[tiiDiv];[];[])
ExtractSubClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return;Class_42;[];[getDescription];[])
PullUpMethod(com.facebook.android.DialogError;java.lang.Throwable;[];[getFailingUrl1];[])
ExtractClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return;Class_43;[];[column_name];[])
ExtractSubClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return;Class_44;[];[key_type|limit_clause];[])
ExtractClass(org.pac4j.core.profile.FormattedDate;Class_45;[serialVersionUID];[getChart];[])
ExtractClass(com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return.rterm_list_return.rterm_identifier_return.rterm_return.select_column_return.select_quantifier_return.set_clause_return.space_property_return.space_capacity_return.space_cache_policy_return.space_distribution_policy_return.space_eviction_policy_return.space_file_sync_interval_return.space_forget_old_value_return.space_host_aware_replication_return.space_lock_scope_return.space_lock_ttl_return.space_lock_wait_return.space_min_seeders_return.space_persistence_policy_return;Class_46;[];[space_persistence_policy];[])
PullUpField(checker.filepackage.tar.TarBuffer;java.io.Object;[currRecIdx];[];[])
PushDownField(org.antlr.runtime.ParserRuleReturnScope;com.tibco.as.sql.grammar.ASSQLParser.alias_return.column_name_return.column_value_return.key_type_return;[mErrorCode];[];[])
